PART_name,Tier,Category,SSS Category,Resource-1,Resource-2,Resource-3,
bluedog_Titan4_S1_Lower_Tank,7,FuelTank,tanks,,,,"@PART[bluedog_Titan4_S1_Lower_Tank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks7

}"
bluedog_Titan4_S2_Tank,7,FuelTank,tanks,ElectricCharge:20,,,"@PART[bluedog_Titan4_S2_Tank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks7

}"
bluedog_AtlasV_CCBLowerTank,8,FuelTank,tanks,ElectricCharge:0,,,"@PART[bluedog_AtlasV_CCBLowerTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks8

}"
bluedog_AtlasV_CCBUpperTank,8,FuelTank,tanks,ElectricCharge:0,,,"@PART[bluedog_AtlasV_CCBUpperTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks8

}"
bluedog_DeltaIV_DCSS_5m,8,Propulsion,tanks,,,,"@PART[bluedog_DeltaIV_DCSS_5m]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks8

}"
bluedog_DeltaIV_s1_lowerTank,8,FuelTank,tanks,SolidFuel:9278,,,"@PART[bluedog_DeltaIV_s1_lowerTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks8

}"
bluedog_DeltaIV_s1_upperTank,8,FuelTank,tanks,,,,"@PART[bluedog_DeltaIV_s1_upperTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks8

}"
bluedog_Saturn_S1_Tankage,8,FuelTank,tanks,,,,"@PART[bluedog_Saturn_S1_Tankage]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks8

}"
bluedog_Saturn_S1C_Tankage,8,Propulsion,tanks,,,,"@PART[bluedog_Saturn_S1C_Tankage]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks8

}"
bluedog_Saturn_S1E_Tankage,8,FuelTank,tanks,,,,"@PART[bluedog_Saturn_S1E_Tankage]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks8

}"
bluedog_Saturn_S1F_Tankage,8,FuelTank,tanks,,,,"@PART[bluedog_Saturn_S1F_Tankage]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks8

}"
bluedog_Saturn_S4_AdapterTank,8,FuelTank,tanks,,,,"@PART[bluedog_Saturn_S4_AdapterTank]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks8

}"
bluedog_Saturn_S4_Tankage,8,FuelTank,tanks,,,,"@PART[bluedog_Saturn_S4_Tankage]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks8

}"
bluedog_Saturn_S4B_Tankage,8,Propulsion,tanks,ElectricCharge:200,MonoPropellant:40,,"@PART[bluedog_Saturn_S4B_Tankage]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks8

}"
bluedog_Saturn_S4C_Tankage,8,Propulsion,tanks,,,,"@PART[bluedog_Saturn_S4C_Tankage]:AFTER[Bluedog_DB] //
{
	@TechRequired = tanks8

}"
bluedog_mariner10_sunShield,7,Thermal,thermal,,,,"@PART[bluedog_mariner10_sunShield]:AFTER[Bluedog_DB] //
{
	@TechRequired = thermal7

}"
bluedog_MOL_LargeRadiator,7,Thermal,thermal,,,,"@PART[bluedog_MOL_LargeRadiator]:AFTER[Bluedog_DB] //
{
	@TechRequired = thermal7

}"
bluedog_MOL_SmallRadiator,7,Thermal,thermal,,,,"@PART[bluedog_MOL_SmallRadiator]:AFTER[Bluedog_DB] //
{
	@TechRequired = thermal7

}"
bluedog_Skylab_Radiator,8,Thermal,thermal,ElectricCharge:50,,,"@PART[bluedog_Skylab_Radiator]:AFTER[Bluedog_DB] //
{
	@TechRequired = thermal8

}"
